CDSCode,County,District,School,City,Charter,Virtual,Magnet,Latitude,Longitude,Public Yes/No,Percent,M1,M2,M3,M4,M5,M6,M7,F1,F2,F3,F4,F5,F6,F7
58105870113274.0,Yuba,Yuba County Office of Education,Thomas E. Mathews Community,Marysville,N,N,N,39.147848,-121.59129,Y,0.926,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.4736842105263157,0.0,0.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.1578947368421052
58105875830047.0,Yuba,Yuba County Office of Education,Harry P B Carden,Marysville,N,N,N,39.149582,-121.59995,Y,0.96,0.081081081081081,0.0,0.027027027027027,0.0,0.2432432432432432,0.1891891891891892,0.2702702702702703,0.0,0.0,0.0,0.0,0.027027027027027,0.027027027027027,0.1081081081081081
58727360131599.0,Yuba,Marysville Joint Unified,Marysville Community Day,Marysville,N,N,Y,39.156443,-121.58739,Y,0.848,0.0428571428571428,0.0,0.0142857142857142,0.0,0.2857142857142857,0.0428571428571428,0.2285714285714285,0.0142857142857142,0.0,0.0,0.0,0.1571428571428571,0.0285714285714285,0.1857142857142857
58727365830013.0,Yuba,Marysville Joint Unified,Lindhurst High,Olivehurst,N,N,N,39.079263,-121.53070,Y,0.838,0.0073126142595978,0.0868372943327239,0.0018281535648994,0.0045703839122486,0.2595978062157221,0.0237659963436928,0.0968921389396709,0.0082266910420475,0.0740402193784278,0.0027422303473491,0.0045703839122486,0.2769652650822669,0.0137111517367458,0.1188299817184643
58727365830096.0,Yuba,Marysville Joint Unified,South Lindhurst Continuation High,Olivehurst,N,N,N,39.079263,-121.53070,Y,0.78,0.0165289256198347,0.024793388429752,0.0082644628099173,0.0,0.2975206611570248,0.0578512396694214,0.2644628099173554,0.0,0.0,0.0,0.0,0.140495867768595,0.0165289256198347,0.1322314049586777
58727365830138.0,Yuba,Marysville Joint Unified,Marysville Charter Academy for the Arts,Marysville,Y,N,N,39.101041,-121.39497,Y,0.446,0.0078740157480314,0.0157480314960629,0.0,0.0,0.0918635170603674,0.0078740157480314,0.1732283464566929,0.0104986876640419,0.0236220472440944,0.0,0.0,0.2782152230971129,0.0131233595800524,0.2939632545931758
58727365835202.0,Yuba,Marysville Joint Unified,Marysville High,Marysville,N,N,N,39.155225,-121.58565,Y,0.619,0.0251091703056768,0.046943231441048,0.0032751091703056,0.0054585152838427,0.148471615720524,0.0185589519650655,0.25,0.0240174672489082,0.0283842794759825,0.0043668122270742,0.0021834061135371,0.148471615720524,0.0218340611353711,0.2521834061135371
58727690123570.0,Yuba,Wheatland Union High,Wheatland Community Day High,Wheatland,N,N,N,39.006729,-121.43064,Y,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25
58727690133751.0,Yuba,Wheatland Union High,Edward P. Duplex,Wheatland,N,N,N,39.006729,-121.43064,Y,0.568,,,,,,,,,,,,,,
58727695838305.0,Yuba,Wheatland Union High,Wheatland Union High,Wheatland,N,N,N,38.998968,-121.45497,Y,0.367,0.0068119891008174,0.0136239782016348,0.0027247956403269,0.0040871934604904,0.1580381471389645,0.0095367847411444,0.273841961852861,0.0054495912806539,0.0054495912806539,0.0,0.0054495912806539,0.1430517711171662,0.0245231607629427,0.217983651226158
,Alameda,Alameda Unified,Saint Joseph Notre Dame High School,,N,N,N,37.765264,-122.255019,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Berkeley Unified,Bayhill High,,N,N,N,37.875998,-122.271731,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Berkeley Unified,Maybeck High School,,N,N,N,37.862017,-122.253370,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Berkeley Unified,Saint Mary's College High School,,N,N,N,37.882303,-122.283671,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Fremont Unified,Averroes High School,,N,N,N,37.531551,-121.920066,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Hayward Unified,California Crosspoint Academy,,N,N,N,37.636843,-122.114388,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Hayward Unified,Moreau Catholic High School,,N,N,N,37.644419,-122.060088,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Hayward Unified,Stellar Preparatory High School,,N,N,N,37.672048,-122.083535,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Livermore Valley Joint Unified,Sierra School at Livermore HIgh School,,N,N,N,37.680816,-121.761531,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Oakland Unified,Bishop O'Dowd High School,,N,N,N,37.753258,-122.154747,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Oakland Unified,Cristo Rey De La Salle East Bay High School,,N,N,N,37.778790,-122.222526,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Oakland Unified,Holy Names High School,,N,N,N,37.839411,-122.231037,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Oakland Unified,Mentoring Academy,,N,N,N,37.848021,-122.252418,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Alameda,Oakland Unified,The College Preparatory School,,N,N,N,37.848796,-122.241483,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,Acalanes Union High,Bentley School,,N,N,N,37.892272,-122.150376,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,Acalanes Union High,Holden High School,,N,N,N,37.885566,-122.189531,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,Acalanes Union High,Orion Academy,,N,N,N,37.860814,-122.127942,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,Mt. Diablo Unified,Berean Christian High School,,N,N,N,37.914292,-122.032925,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,Mt. Diablo Unified,Carondelet High School,,N,N,N,37.933412,-122.033483,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,Mt. Diablo Unified,De La Salle High School of Concord,,N,N,N,37.934154,-122.031745,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,Mt. Diablo Unified,Orion Academy,,N,N,N,37.973499,-122.035666,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Contra Costa,West Contra Costa Unified,Salesian High School d/b/a Salesian College Preparatory,,N,N,N,37.952879,-122.340972,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,El Dorado,El Dorado Union High,Opportunity Acres dba Independent Trails,,N,N,N,38.563107,-120.964972,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Fresno,Fresno Unified,Fresno California Academy,,N,N,N,36.772101,-119.878741,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Fresno,Fresno Unified,San Joaquin Memorial High,,N,N,N,36.762603,-119.781263,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Imperial,Calexico Unified,Vincent Memorial Catholic High School,,N,N,N,32.677689,-115.506428,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Kern,Kern High,Bakersfield Christian High School,,N,N,N,35.351929,-119.143320,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Kern,Kern High,Garces Memorial High,,N,N,N,35.397971,-118.999357,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Kern,Tehachapi Unified,Center of Truth and Transformation,,N,N,N,35.088923,-118.683005,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,ABC Unified,Valley Christian High School,,N,N,N,33.870433,-118.103478,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Alhambra Unified,Foothill Preparatory School,,N,N,N,34.099751,-118.069474,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Antelope Valley Union High,Fabunni Private School,,N,N,N,34.686430,-118.215998,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Antelope Valley Union High,Paraclete High School,,N,N,N,34.648200,-118.184399,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Antelope Valley Union High,Stanza International Academy,,N,N,N,34.665525,-118.129183,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Arcadia Unified,Arcadia College Preparatory,,N,N,N,34.130611,-118.026118,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Bassett Unified,Bishop Amat Memorial High,,N,N,N,34.053974,-117.965391,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Bellflower Unified,Saint Joseph High School,,N,N,N,33.862117,-118.117309,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Bonita Unified,Damien High School,,N,N,N,34.104293,-117.787454,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Bonita Unified,Lutheran High School La Verne,,N,N,N,34.115304,-117.760431,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Burbank Unified,Providence High School,,N,N,N,34.154408,-118.326830,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Centinela Valley Union High,Vistamar School,,N,N,N,33.904665,-118.380576,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Claremont Unified,California Academy Claremont,,N,N,N,33.976876,-117.337601,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Claremont Unified,The Webb Schools,,N,N,N,34.123481,-117.738890,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Compton Unified,Compton Performing Arts Academy,,N,N,N,33.900737,-118.206334,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Compton Unified,Epiphany Academy,,N,N,N,33.897700,-118.207728,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Downey Unified,St. John Bosco High School,,N,N,N,33.906497,-118.123102,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Downey Unified,St. Pius X St. Matthias Academy,,N,N,N,33.919907,-118.159340,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,El Monte City,American Hollywood Film Academy,,N,N,N,34.077202,-118.043569,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Glendale Unified,Holy Family High School,,N,N,N,34.140545,-118.251686,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Glendora Unified,St. Lucy's Priory High School,,N,N,N,34.147098,-117.876735,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Hacienda la Puente Unified,DEWAY SCHOOL,,N,N,N,33.992236,-117.915243,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Inglewood Unified,St. Mary's Academy,,N,N,N,33.969064,-118.345421,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,La Canada Unified,Flintridge Sacred Heart Academy,,N,N,N,34.179805,-118.185960,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,La Canada Unified,St. Francis High School,,N,N,N,34.196110,-118.182501,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Las Virgenes Unified,FEYDEY,,N,N,N,34.155914,-118.798466,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Las Virgenes Unified,Mesivta of Greater Los Angeles,,N,N,N,34.150392,-118.672293,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Long Beach Unified,Saint Anthony High School,,N,N,N,33.774457,-118.182226,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Long Beach Unified,Spectrum Center Schools- Long Beach Jordan Plus HS,,N,N,N,33.870510,-118.204749,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Long Beach Unified,Spectrum Center Schools-Lakewood High School,,N,N,N,33.837549,-118.120314,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,American Unified School of Technology,,N,N,N,34.168331,-118.523572,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Bais Chana Heritage School Inc DBA Ohel Chana,,N,N,N,34.076149,-118.356709,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Bais Yaakov School for Girls,,N,N,N,34.076292,-118.350129,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Bishop Alemany High,,N,N,N,34.276349,-118.461605,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Bishop Conaty–Our Lady of Loretto High School,,N,N,N,34.046624,-118.303317,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Bishop Mora Salesian High School,,N,N,N,34.032824,-118.216394,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Bnos Esther,,N,N,N,34.074106,-118.343708,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Bridgeport Vocational West School,,N,N,N,33.997947,-118.425347,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Cathedral High School,,N,N,N,34.069854,-118.234286,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Chaminade College Preparatory,,N,N,N,34.205978,-118.636942,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Champion of Life Academy,,N,N,N,34.069208,-118.309289,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Chofetz Chaim Los Angeles Affiliate,,N,N,N,34.051068,-118.384039,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Crespi Carmelite High School,,N,N,N,34.161751,-118.520424,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,de Toledo High School,,N,N,N,34.193268,-118.620326,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Gateway Online High School,,N,N,N,34.066015,-118.309496,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Harvard-Westlake,,N,N,N,34.139589,-118.413391,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,ICL Academy,,N,N,N,34.047337,-118.319215,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Interamerican Adult School,,N,N,N,33.974407,-118.288955,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,JETS Yeshivah,,N,N,N,34.279905,-118.494116,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Junipero Serra High School,,N,N,N,33.916502,-118.317788,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Le Lycee Francais de Los Angeles-High,,N,N,N,34.029470,-118.409188,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Louisville High School,,N,N,N,34.148822,-118.609893,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Loyola High School of Los Angeles,,N,N,N,34.044272,-118.296651,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Machon,,N,N,N,34.056956,-118.358933,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Mary Star of the Sea High School,,N,N,N,33.767235,-118.301411,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Marymount High School,,N,N,N,34.076715,-118.444268,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Middlebrooks Academy,,N,N,N,34.072499,-118.135652,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Notre Dame Academy,,N,N,N,34.034333,-118.419237,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Notre Dame High School,,N,N,N,34.157824,-118.430849,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Orchard Academy,,N,N,N,34.067203,-118.294410,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Pacific Lutheran Jr./Sr. High School,,N,N,N,33.865979,-118.301857,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Portal Schools,,N,N,N,33.982289,-118.406026,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Sacred Heart High,,N,N,N,34.069884,-118.211962,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Santa Monica Academy,,N,N,N,34.033076,-118.451931,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Slauson Learning Center No. 1,,N,N,N,33.988365,-118.334643,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,St. Bernard High School,,N,N,N,33.955114,-118.432126,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,St. Genevieve High School,,N,N,N,34.221910,-118.437955,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,St. Michael the Archangel Academy,,N,N,N,34.312332,-118.437063,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,University of Silvaner,,N,N,N,34.061306,-118.300039,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Valley Torah High School,,N,N,N,34.168928,-118.405996,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Verbum Dei Jesuit High School,,N,N,N,33.934628,-118.252544,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Yeshiva Gedolah of Los Angeles,,N,N,N,34.057077,-118.348794,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Yeshiva Ner Aryeh,,N,N,N,34.171930,-118.405498,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Yeshiva of Los Angeles Girls High School,,N,N,N,34.050210,-118.385147,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Yeshiva Ohr Elchonon Chabad,,N,N,N,34.085298,-118.346705,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Los Angeles Unified,Yeshiva University of Los Angeles Boys High School,,N,N,N,34.053649,-118.401181,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Montebello Unified,Cantwell–Sacred Heart of Mary High School,,N,N,N,34.017147,-118.129577,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Montebello Unified,Don Bosco Technical Institute,,N,N,N,34.042300,-118.087040,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Norwalk-La Mirada Unified,LuTEC,,N,N,N,33.902693,-118.078318,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Palos Verdes Peninsula Unified,Beach Cities Learning Center-Palos Verdes,,N,N,N,33.800696,-118.396274,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pasadena Unified,Alverno Heights Academy,,N,N,N,34.165953,-118.066694,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pasadena Unified,Futures Academy - Pasadena,,N,N,N,34.146776,-118.132818,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pasadena Unified,La Salle High School,,N,N,N,34.161174,-118.069125,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Los Angeles,Pasadena Unified,Maranatha High School,,N,N,N,34.142800,-118.157037,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
